danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature
0.509,0.134,11,-19.974,1,0.0964,0.831,0.0,0.119,0.339,83.399,2WoGnfG9Za6ouA7tMyvzLa,160800,4
0.348,0.481,10,-12.218,1,0.0396,0.516,0.00832,0.164,0.781,128.73,0CMAckl2zxV87c1rUpMlNB,147000,4
0.508,0.774,2,-5.973,1,0.0321,0.0586,4.87e-06,0.063,0.942,178.946,20OFwXhEXf12DzwXmaV7fj,141600,4
0.43,0.504,4,-8.997,0,0.0382,0.36,0.0,0.0799,0.276,156.223,4WbP5AjT2RFb3paBBD2BRM,331493,3
0.149,0.79,4,-7.93,1,0.052,8.51e-05,0.00025,0.0903,0.389,170.297,1pB3Ev17XfALe8GEDvv4nq,314200,4
0.551,0.293,2,-12.503,1,0.0272,0.486,0.000273,0.0864,0.322,106.798,4vpeKl0vMGdAXpZiQB2Dtd,150640,4
0.402,0.835,9,-6.367,1,0.043,0.0558,0.18,0.103,0.69,157.066,5idVbYWHOBsFktyGq9KhkL,275933,4
0.488,0.454,4,-11.544,0,0.0304,0.317,0.694,0.179,0.131,138.076,2QwObYJWyJTiozvs0RI7CF,253853,4
0.735,0.403,4,-11.599,0,0.037,0.139,0.473,0.107,0.453,115.658,0jVo3e34A15l6MNu1O3cfa,370573,4
0.491,0.883,4,-4.986,0,0.0306,0.000736,3.19e-05,0.369,0.518,131.75,4Y7fEQ4PAzhlLnLviRw2P4,281853,4
0.463,0.523,2,-8.605,1,0.0272,0.646,0.0,0.283,0.346,111.838,2BUfuy4p88WKk3d49B1ayP,255573,4
0.307,0.419,5,-11.983,1,0.0307,0.317,0.0425,0.149,0.0507,124.775,6WDgN0IgzT40Ae08rCssLi,532893,3
0.735,0.534,10,-12.154,1,0.0295,0.423,0.00267,0.204,0.551,127.01,0YuCATlVwxG5Mq8lN2Omro,275107,4
0.553,0.576,0,-13.458,1,0.0304,0.191,0.00664,0.0365,0.457,109.827,3Xls4cNOwy01dtrNXb1inG,298333,4
0.515,0.554,7,-11.616,1,0.0784,0.0478,0.0,0.219,0.509,80.146,5IyL3XOaRPpTgxVjRIAxXU,193880,4
0.777,0.511,5,-9.241,1,0.0267,0.584,0.0134,0.0968,0.499,94.421,5LaE3oXGo5J6ORlGmTlnIb,255347,4
0.508,0.793,2,-9.461,1,0.0341,0.0218,0.00991,0.245,0.357,126.347,4qV2QM2nUDfTelmfp6zBj8,287160,4
0.498,0.242,9,-12.238,1,0.0257,0.835,0.536,0.133,0.312,153.744,1kgdslQYmeTR4thk9whoRw,271760,4
0.355,0.447,9,-13.631,1,0.0894,0.453,0.00225,0.163,0.369,122.473,4xHWH1jwV5j4mBYRhxPbwZ,422853,4
0.388,0.338,10,-10.054,1,0.0329,0.652,3.73e-06,0.248,0.478,177.765,2RlgNHKcydI9sayD2Df2xp,303373,4
0.671,0.256,7,-10.743,1,0.0387,0.608,0.0,0.0737,0.694,115.871,26PwuMotZqcczKLHi4Htz3,233560,4
0.515,0.534,6,-8.045,1,0.0768,0.181,0.00278,0.0547,0.426,70.776,1Eolhana7nKHYpcYpdVcT5,145747,4
0.701,0.515,10,-6.551,1,0.0988,0.00843,0.025,0.0772,0.549,197.768,4Yenz5JZZOUiZSeyKY8bDz,302760,4
0.43,0.463,2,-10.96,1,0.0442,0.303,5.84e-05,0.152,0.66,93.405,1IqFh00G2kvvMm8pRMpehA,271333,4
0.593,0.241,0,-18.957,1,0.0266,0.54,0.049,0.0674,0.458,95.367,4ufQarTCdYs0vEptNdcSOu,234840,4
0.329,0.477,4,-10.266,1,0.034,0.276,0.0139,0.136,0.182,143.532,1VsGYaCBFjCVudtX9IGqDg,260387,4
0.536,0.928,11,-6.492,0,0.0589,0.0154,0.00134,0.2,0.389,136.258,0gzqZ9d1jIKo9psEIthwXe,248400,4
0.708,0.19,5,-16.578,1,0.0326,0.194,0.226,0.0916,0.47,93.669,6WgBIPHwkQhCqMNnR5hQCN,252493,4
0.28,0.344,0,-12.577,1,0.0293,0.715,0.00642,0.133,0.232,171.143,7yzbimr8WVyAtBX3Eg6UL9,277160,3
0.403,0.422,7,-13.964,0,0.0373,0.134,2.05e-05,0.0861,0.378,122.728,3FAclTFfvUuQYnEsptbK8w,241293,4
0.808,0.54,2,-15.059,0,0.0581,0.138,0.00921,0.0716,0.684,126.01,1J4BchTqV5088IVCFh0LMF,282800,4
0.495,0.435,0,-9.99,1,0.0286,0.67,0.00038,0.13,0.71,108.189,5YsyqcewwE0c1ukzHVciS3,169160,4
0.479,0.0898,4,-17.257,1,0.0644,0.955,8.7e-05,0.0925,0.215,177.072,2biLQm16vQ2LzJRqbpwGJH,149679,3
0.801,0.388,0,-14.594,0,0.0354,0.0498,0.00421,0.0525,0.736,108.071,6W26h4KbGUnEaav5VWIyJm,349080,4
0.592,0.355,9,-14.051,1,0.0352,0.478,0.0,0.0585,0.499,133.032,3NfxSdJnVdon1axzloJgba,216773,4
0.672,0.813,2,-6.142,0,0.0378,0.0681,7.53e-06,0.1,0.814,134.239,3bBE6dotfVu7eUeMdDe74a,248280,4
0.674,0.537,1,-10.971,0,0.0363,0.566,0.0,0.131,0.809,110.578,2SpEHTbUuebeLkgs9QB7Ue,161533,4
0.761,0.67,2,-12.759,1,0.0438,0.21,0.000426,0.0685,0.91,120.752,5jSz894ljfWE0IcHBSM39i,215173,4
0.443,0.727,4,-7.951,1,0.145,0.263,0.000141,0.169,0.566,160.82,1xKQbqQtQWrtQS47fUJBtl,253333,4
0.467,0.324,2,-10.451,1,0.0255,0.615,0.0248,0.118,0.166,94.301,6PypGyiu0Y2lCDBN1XZEnP,320267,3
0.756,0.28,5,-14.27,1,0.0296,0.616,0.00033,0.414,0.695,109.413,4wd09wCccmxUB7XVJp0RNn,231000,4
0.601,0.857,0,-7.316,1,0.0371,0.0167,0.000264,0.106,0.649,122.024,3k3MI0oueRWQNmt4VFRm4k,238040,4
0.606,0.282,9,-12.207,0,0.0339,0.501,8.3e-06,0.152,0.563,67.409,683b4ikwa62JevCjwrmfg6,274040,4
0.499,0.546,7,-12.549,0,0.0341,0.445,0.0,0.102,0.448,90.251,5l0mUA4hwewx7cj8KzBGGE,243733,4
0.659,0.585,7,-8.189,1,0.0288,0.623,0.000213,0.348,0.784,104.111,6YffUZJ2R06kyxyK6onezL,158427,4
0.391,0.732,4,-8.188,0,0.0295,0.00471,0.121,0.0979,0.622,100.354,4SDywo3ykB2PEthjXvo1UP,271787,4
0.246,0.375,10,-14.409,1,0.0272,0.141,4.97e-06,0.109,0.511,90.53,4wOKTOwGVrie2GIbCMEe7U,213200,4
0.63,0.551,9,-9.28,1,0.0549,0.373,5.75e-05,0.103,0.518,143.868,0P7DoyGrr4Wp9w5TotEtUC,274493,4
0.57,0.815,10,-7.603,1,0.0335,0.1,0.0,0.164,0.555,155.605,08RflLSysfFXHGPGIUSeh5,264800,4
0.422,0.21,7,-18.32,0,0.0375,0.885,0.00273,0.129,0.343,86.872,2E5vl5eF4M4QbaADGegVDP,205853,4
0.687,0.63,6,-10.817,1,0.0389,0.251,0.0,0.221,0.926,110.051,4yQw7FR9lcvL6RHtegbJBh,139733,4
0.529,0.421,2,-14.15,0,0.0341,0.847,0.00699,0.118,0.694,82.923,3bxZhauuIU4ubctdRZwPYW,258693,4
0.512,0.574,5,-7.016,1,0.0273,0.0425,2.31e-05,0.105,0.161,119.917,5GHY1DFWKz3Prg2V0Iodqo,280040,4
0.73,0.769,8,-5.114,1,0.0298,0.138,0.0,0.0473,0.507,104.948,4OSBTYWVwsQhGLF9NHvIbR,228093,4
0.436,0.156,2,-16.109,1,0.0317,0.591,0.0,0.088,0.319,108.029,5nCXkaB6Te32OxOBXnwUlr,322027,3
0.283,0.716,1,-9.632,0,0.0986,0.447,0.0,0.399,0.828,201.96,3Um9toULmYFGCpvaIPFw7l,233000,4
0.562,0.383,6,-15.474,1,0.0304,0.143,0.124,0.138,0.599,93.764,2AX5E86cn9n2dgioZEjirI,206760,3
0.694,0.271,4,-16.762,1,0.0431,0.844,0.00476,0.105,0.744,120.93,4gj5Wv7rAJYhBrGPu01mxD,249533,4
0.421,0.661,9,-13.126,1,0.0433,0.414,1.16e-06,0.0962,0.554,100.965,6Vcwr9tb3ZLO63F8DL8cqu,341627,4
0.828,0.492,0,-9.744,1,0.0276,0.0644,0.00428,0.128,0.789,120.151,0ofHAoxe9vBkTCp2UQIavz,257800,4
0.48,0.219,8,-13.512,0,0.0554,0.928,2.05e-05,0.116,0.51,148.757,607sF1ISzfKaWa29eF3I14,153667,4
0.789,0.411,6,-14.73,1,0.049,0.409,0.583,0.144,0.39,104.352,6G3NoUqDpqD3Rgfel2pD6s,169133,4
0.425,0.651,10,-6.131,1,0.0287,0.105,0.0,0.138,0.366,159.363,1OZSVl0JJ1MBzibpuhmmXb,394173,4
0.531,0.607,4,-9.602,0,0.0328,0.0114,0.00511,0.121,0.534,116.652,5jYYumalS1qELrcChOCZrK,401400,4
0.674,0.327,4,-16.986,0,0.0574,0.613,0.199,0.0756,0.494,108.995,5zb7npjQqoJ7Kcpq4yD9qn,284373,4
0.605,0.928,6,-8.569,0,0.0294,0.000151,0.582,0.273,0.772,133.332,0ywx1aGJz7uwAePfPq1fcv,178693,4
0.717,0.934,8,-7.555,1,0.0373,0.0792,0.144,0.384,0.539,126.847,3VARvuAse3BGcthh63pUeg,216933,4
0.394,0.307,9,-9.918,1,0.0385,0.792,3.46e-06,0.678,0.3,108.637,0C6fXVxj0nPqjkp59RpDjm,263400,4
0.488,0.84,2,-4.626,1,0.0356,0.000395,1.21e-06,0.346,0.559,127.862,2fdfsGuqb6SBX5ocoBWHUd,197800,4
0.47,0.728,7,-12.031,1,0.0942,0.117,0.000886,0.0426,0.641,121.346,7cehkXeGO0t8HosgO42tHl,617720,4
0.298,0.241,7,-8.682,0,0.0343,0.913,0.000281,0.124,0.048,114.495,4Hhk95uQ7oj5z5GOjfA5uq,226267,4
0.572,0.214,7,-15.625,1,0.0293,0.649,0.129,0.125,0.485,95.542,6zC0mpGYwbNTpk9SKwh08f,225027,4
0.537,0.761,4,-9.678,1,0.0405,0.0277,6.65e-05,0.345,0.458,118.372,7DiNSKlP2d7OiiMNlSeBtb,226507,4
0.499,0.495,5,-10.508,1,0.0501,0.348,0.0286,0.2,0.339,80.086,5H6Jp0syB5yEPk7SWYdlmk,200733,4
0.851,0.335,1,-15.394,0,0.0533,0.0188,0.231,0.0568,0.709,120.141,4Soed5Un5Pqhy34DX9M1rk,217613,4
0.588,0.708,6,-7.823,1,0.0351,0.445,3.94e-05,0.293,0.579,131.197,5ZgNecJcN9SSopnmCTlpXs,178376,4
0.669,0.702,4,-10.616,0,0.0582,0.713,0.0408,0.119,0.793,105.232,2ZQVJD9I6GCqXmkmMuEoLa,288693,4
0.438,0.00756,0,-26.44,0,0.0382,0.941,0.00643,0.109,0.277,133.32,4l9hml2UCnxoNI3yCdL1BW,141133,4
0.741,0.697,0,-7.028,1,0.0277,0.0664,2.28e-05,0.133,0.774,116.109,2LawezPeJhN4AWuSB0GtAU,160133,4
0.49,0.784,9,-4.514,1,0.0511,0.284,0.13,0.34,0.544,102.502,5ZzvI9YNVh9BsCUMJQUuSs,166493,1
0.341,0.713,9,-8.546,1,0.0341,0.00874,0.00297,0.0782,0.31,113.772,0twdPo2UKKsMblL4h7oKx9,202320,4
0.773,0.859,11,-4.913,1,0.0747,0.0855,0.000187,0.914,0.813,118.459,3S2R0EVwBSAVMd5UMgKTL0,357267,4
0.526,0.711,2,-10.934,1,0.027,0.169,5.38e-06,0.332,0.942,144.524,7aeMoOjk2XxtFopJOSesrO,141240,4
0.651,0.488,9,-8.22,1,0.0316,0.212,0.026,0.136,0.49,113.038,1h04XMpzGzmAudoI6VHBgA,180893,4
0.338,0.167,7,-16.498,1,0.0311,0.47,0.00137,0.0547,0.264,134.143,1N4MKISvC1ddfRCRQDXDd2,585173,4
0.598,0.398,0,-14.208,1,0.0613,0.152,0.0,0.116,0.135,129.125,5bIwtIednTXz7BHnnoQN06,423267,4
0.602,0.732,2,-8.29,1,0.0282,0.36,0.000314,0.0755,0.411,129.355,4JAFyW6oZV6DIADeV619QG,312773,4
0.594,0.565,0,-10.249,1,0.175,0.245,0.0,0.123,0.755,136.507,4tSTpnw8UYNlroCEo774tm,169067,4
0.564,0.616,7,-10.245,1,0.0277,0.025,0.000109,0.0845,0.124,131.068,1jlphb2nyrZ76BIjSgdbcG,276773,4
0.389,0.396,7,-7.999,1,0.0332,0.887,0.0,0.0828,0.585,171.86,52vA3CYKZqZVdQnzRrdZt6,192053,3
0.881,0.562,5,-10.971,1,0.0515,0.265,1.62e-05,0.745,0.715,119.162,7IfKHTRUy4csN6GXbZuj1B,218867,4
0.704,0.816,11,-7.121,1,0.0309,0.438,0.00891,0.354,0.83,131.577,6RGmi17H0xpHb7hpMxFwip,340027,4
0.356,0.26,4,-10.577,0,0.0314,0.913,2.1e-06,0.105,0.49,144.184,6rHh8urosEFRI67xVa6fzU,179107,4
0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372,3AJwUDP919kvQ9QcozQPxg,266773,4
0.435,0.369,4,-16.66,1,0.0481,0.686,0.27,0.0829,0.108,175.878,5sH6MYqb3qjrN8b5V4ioCr,294600,4
0.648,0.363,3,-15.848,1,0.0909,0.482,0.109,0.0923,0.696,115.765,1kQToxrczVpLtYdssdOsrr,232440,4
0.375,0.893,2,-4.097,1,0.0406,0.000509,0.0,0.187,0.434,174.323,7ygpwy2qP3NbrxVkHvUhXY,258773,4
0.708,0.683,4,-7.768,0,0.0344,0.00122,0.643,0.121,0.463,123.602,1FL9DHDSED6lxNMDJUJQvB,220533,4
0.323,0.198,4,-21.035,0,0.0354,0.912,0.0698,0.0889,0.289,82.373,5oE6INocVL9viDow5y8QNM,236307,4
0.609,0.777,4,-7.548,1,0.0487,0.0862,1.16e-05,0.278,0.852,122.612,0M1YQiRGel1tTMjA3orfRd,242453,4
0.441,0.455,10,-14.207,1,0.0485,0.62,0.00187,0.135,0.918,160.9,2Mr1bGI2E10K7Mt1UJZ6Mw,152351,4
0.439,0.155,11,-17.463,1,0.0317,0.754,0.0148,0.101,0.304,142.034,4QbvmYYVLl8LNUsOXstLft,359427,3
0.546,0.733,2,-7.073,1,0.0299,0.0399,1.11e-06,0.235,0.91,107.285,798cuJeotvXP8UVa8GJPnD,241920,4
0.479,0.545,10,-8.62,0,0.0281,0.08,0.0,0.125,0.435,97.3,4MXOZJFg8UCXDtZuMX4BZD,168346,3
0.608,0.37,6,-15.055,0,0.034,0.597,0.0,0.0987,0.33,112.554,2WMay5ANq2NNjrxRcKAvkN,219173,4
0.862,0.484,10,-11.183,1,0.0421,0.798,0.00105,0.105,0.787,105.834,1TKPfF2fvn6gVLVfp3iG4j,163046,4
0.355,0.183,9,-18.867,1,0.0302,0.131,0.0,0.0958,0.251,147.188,6J1NKcC7xlbz5yrATZZ1X0,233360,3
0.563,0.77,2,-8.672,1,0.0388,0.0712,0.125,0.205,0.43,114.229,5PBFhuXB9tgBaP31nfbkS5,337667,4
0.536,0.365,9,-13.063,1,0.0297,0.7,0.0,0.28,0.846,113.373,2WC7jconOwcUk1TPIrQZDx,230412,3
0.554,0.426,10,-12.598,1,0.0255,0.0699,0.00015,0.238,0.213,108.935,02F9NqGdHvsFcvLwJZGQ02,208333,4
0.425,0.903,1,-4.801,1,0.0732,0.405,0.0128,0.117,0.769,108.748,4BVE5tIIpYabZcYCbephNW,190253,4
0.671,0.373,9,-18.064,1,0.0323,0.257,8.01e-05,0.0481,0.732,92.718,2374M0fQpWi3dLnB54qaLX,295893,4
0.509,0.68,5,-8.354,1,0.0372,0.36,0.0,0.0824,0.802,99.924,7tJQ4Ekp2vN3NlI3vJJW3v,185200,4
0.404,0.902,1,-3.88,1,0.0665,0.577,0.297,0.287,0.497,115.669,2kkvB3RNRzwjFdGhaUA0tz,423840,4
0.745,0.789,6,-7.132,1,0.0917,0.281,0.769,0.108,0.744,120.061,6gDxooqoAysQMNMDSXyzvD,174173,4
0.415,0.713,5,-5.55,1,0.0278,0.251,0.00197,0.289,0.579,125.056,6yZv0Nl6BXABbXoPVpfF5y,202387,4
0.489,0.913,5,-9.152,0,0.0479,0.00015,0.709,0.0703,0.539,135.756,5cy5IStIn7OSHDEIgXeDyq,171747,4
0.426,0.721,1,-9.391,0,0.0309,2.73e-05,0.023,0.0867,0.248,151.13,7EOCSmPvQ8psymuLTsKfN2,258080,4
0.564,0.774,1,-9.424,1,0.0368,0.0135,0.00191,0.0861,0.657,100.894,6wpGqhRvJGNNXwWlPmkMyO,277477,4
0.413,0.784,2,-6.529,1,0.0431,0.000908,0.0,0.127,0.565,134.985,5TZcyH9biCPfH8WDiPk8WA,148160,4
0.479,0.365,0,-15.278,1,0.041,0.657,0.000544,0.12,0.166,98.183,5Gc1NPkUBjkARUkH1Giwvh,276560,4
0.488,0.792,5,-7.882,1,0.0373,0.242,0.0147,0.217,0.617,137.541,4ZSDreApKOo6eQYFx9qXfD,489507,4
0.136,0.173,0,-13.636,1,0.0332,0.897,0.0155,0.188,0.0381,81.63,6lGXlVPua3tKll26PSUTg1,325538,4
0.667,0.804,2,-8.583,1,0.0398,0.0328,0.0544,0.0632,0.759,105.799,1vP2JEXRsGrFbwOZ0foOQ5,184382,4
0.443,0.365,7,-11.829,1,0.0315,0.592,0.00484,0.0886,0.398,133.156,5y8d8RHvxb0KiTa9Nq0xWp,199453,3
0.404,0.523,4,-15.7,1,0.0575,0.685,0.000498,0.282,0.164,133.738,5HQEmiV2lKnSO6qa2fsR7x,366640,4
0.394,0.944,10,-6.506,0,0.0761,0.00178,4.54e-06,0.298,0.265,105.338,6QewNVIDKdSl8Y3ycuHIei,292581,4
0.354,0.731,2,-9.178,1,0.0382,0.0812,0.00124,0.115,0.697,170.633,6DmfWj5kOa1fX8AwN9byOn,471160,4
0.294,0.329,7,-12.571,1,0.0338,0.625,0.00032,0.154,0.267,82.865,5Phy3qS90Q5I8DGcTxmSIL,233493,3
0.465,0.466,9,-8.098,1,0.0333,0.0836,0.0427,0.0911,0.555,164.315,2EFtUP7BmsjHzhQqI6A4rp,558187,4
0.406,0.91,9,-6.517,1,0.0348,0.0252,0.0,0.825,0.589,171.066,1ZAhmC1We4HpL2VWK01qpC,275093,4
0.633,0.934,0,-3.594,1,0.0344,0.219,0.00021,0.0592,0.963,128.606,61UuPxxYUvacEH6SHIK3sU,228667,4
0.375,0.317,0,-11.741,0,0.0315,0.727,2.92e-05,0.123,0.12,112.003,5Jt2AQv1c3RUF5ENtAYF1i,295253,4
0.513,0.628,4,-9.056,0,0.19,0.0997,0.0,0.146,0.501,70.568,2AMysGXOe0zzZJMtH3Nizb,213933,4
0.554,0.315,3,-11.028,1,0.0298,0.828,5.53e-06,0.101,0.325,128.157,38zsOOcu31XbbYj9BIPUF1,241787,4
0.285,0.846,2,-6.472,1,0.0438,0.0404,0.0,0.182,0.287,108.808,62nQ8UZVqR2RMvkJHkcO2o,318227,4
0.682,0.742,11,-7.595,1,0.0492,0.135,0.209,0.0979,0.356,130.033,2wUlYDGGXlSvm2NkGj0Qio,294773,4
0.311,0.325,2,-9.042,1,0.0283,0.0469,0.0,0.139,0.668,65.09,25yQPHgC35WNnnOUqFhgVR,208467,1
0.346,0.215,2,-9.958,1,0.0342,0.821,3.91e-05,0.11,0.216,73.41,08UyqpNlllXG1x8hlEqy4J,237173,3
0.486,0.449,5,-10.298,1,0.0267,0.166,2.23e-06,0.54,0.549,100.456,0pQskrTITgmCMyr85tb9qq,254293,4
0.695,0.172,6,-22.075,1,0.907,0.589,0.0,0.156,0.395,134.092,6OKUhXuJMvoVPde9fMJJzy,129107,4
0.416,0.723,7,-9.793,0,0.136,0.204,4.89e-06,0.116,0.719,170.3,1y789ivCndXMDXHWWv0niJ,265147,4
0.619,0.602,0,-14.872,1,0.0276,0.0741,0.0268,0.339,0.863,147.663,7Bsfh7tZyAf6L5iQti86Rq,389227,4
0.383,0.97,9,-5.638,1,0.0435,0.0276,0.0,0.0942,0.62,101.603,21YxK0klhpfLW8budkJaMF,313926,4
0.633,0.542,5,-12.318,1,0.0316,0.000679,0.00434,0.0754,0.879,130.314,5EcmvgWODi8PNTfVeTlZjb,206936,4
0.553,0.519,0,-8.056,1,0.0269,0.194,0.0,0.0667,0.474,123.698,09Plbz3Ja2gxU9xCsqA5KY,212947,4
0.566,0.385,7,-11.272,1,0.0304,0.796,7.63e-06,0.103,0.571,114.227,6G0NzOx2jEPFsSmhr9N8Ys,258067,4
0.618,0.748,0,-8.905,1,0.358,0.0384,4.1e-06,0.0473,0.663,134.114,3EYOJ48Et32uATr9ZmLnAo,191947,4
0.29,0.247,7,-12.125,1,0.0383,0.921,0.00565,0.0917,0.36,165.361,2B4Y9u4ERAFiMo13XPJyGP,144880,4
0.473,0.158,7,-12.9,1,0.0332,0.984,2.19e-06,0.113,0.329,98.008,2anPa0qaFG1Nf0swkpfOQd,225973,4
0.592,0.911,3,-6.641,1,0.0531,0.0812,0.634,0.0988,0.662,137.252,1GOdYykgw2W0OcjPANvwgE,223289,4
0.293,0.276,4,-11.357,0,0.0349,0.224,0.122,0.167,0.195,121.603,0z1o5L7HJx562xZSATcIpY,267187,4
0.754,0.804,11,-7.189,0,0.0368,0.0186,0.0613,0.207,0.972,132.964,0NI9wGowTO80hVs3l6wa0i,240747,4
0.582,0.663,7,-6.257,1,0.0246,0.0915,0.136,0.23,0.274,107.136,5IpKduzyTWSCebGXkfJ2Mm,241467,4
0.457,0.308,0,-11.474,1,0.0398,0.309,1.64e-06,0.107,0.271,103.11,1k5iH4KDKi56MFvlnrALNV,178266,3
0.447,0.643,2,-4.214,1,0.0277,0.581,0.0,0.0823,0.655,81.179,4CegDqadrdo0nPVheG9X2D,216080,4
0.45,0.328,0,-14.114,1,0.0297,0.774,0.0,0.117,0.3,156.665,1QQUZeG6qa90sPHIAuHbgj,241533,4
0.68,0.617,2,-5.849,1,0.0378,0.731,0.0674,0.12,0.54,121.356,53yBKCc5S7u8zzutqepkiT,176933,4
0.497,0.349,7,-14.0,1,0.0297,0.0929,0.028,0.259,0.421,113.762,3V07f70cRjUDg4KqDzHhFg,365627,4
0.392,0.213,9,-12.494,1,0.0415,0.903,1.01e-06,0.12,0.312,100.518,4twhYPDyCP6ICeW3TtQVxP,203507,3
0.542,0.91,7,-8.924,1,0.0873,0.00228,0.00524,0.0686,0.775,101.774,0gdmDP6xy3ZV7JNoHWAN9k,173320,4
0.64,0.941,9,-6.789,1,0.0861,0.244,0.00698,0.149,0.606,128.444,14Yg1704kJYEipNsVzmLzA,159093,4
0.641,0.894,8,-7.41,1,0.0273,0.0857,0.009,0.157,0.972,109.823,1KsI8NEeAna8ZIdojI3FiT,199453,4
0.577,0.464,7,-7.943,1,0.024,0.0979,1.3e-06,0.154,0.346,90.557,6nFdjV1Ko66O111x74K2kn,219507,4
0.437,0.94,9,-6.946,1,0.0426,0.0524,0.000573,0.222,0.48,151.417,4NnWuGQujzWUEg0uZokO5M,212013,4
0.302,0.275,5,-12.81,1,0.0317,0.799,6.52e-06,0.172,0.328,134.698,71vyz1pfzmj1MQvJYOsPlb,398693,4
0.53,0.783,4,-6.768,1,0.0311,0.0033,0.0107,0.319,0.571,133.662,7ErWGndDTgKlSkVKe9XDNJ,235773,4
0.407,0.358,9,-12.908,0,0.0343,0.829,0.424,0.0827,0.267,92.292,35fC3Wq3slX4OBfyvBVmHm,284800,4
0.402,0.114,9,-15.691,1,0.0321,0.842,0.0024,0.318,0.191,128.332,3M0QK0bYdiGMu6JNoPk8YG,206373,3
0.603,0.67,2,-3.882,0,0.0249,0.00408,1.68e-06,0.112,0.446,107.993,3di5hcvxxciiqwMH1jarhY,242974,4
0.576,0.32,2,-13.459,1,0.047,0.537,0.0,0.134,0.647,122.081,6uWWbsGYJT8d4wvQKqkJEG,195333,4
0.509,0.584,0,-4.907,1,0.057,0.0368,9.96e-05,0.384,0.685,170.411,6y20BV5L33R8YXM0YuI38N,278747,4
0.516,0.15,1,-20.41,1,0.0272,0.13,0.0755,0.122,0.205,97.398,51FpzuGkRYXFgsE2zXt9av,173867,3
0.307,0.177,0,-15.125,1,0.0379,0.926,0.0392,0.0889,0.0871,139.751,7Gv2Fa9CR0VGCz84qnC34p,214040,3
0.516,0.319,7,-11.709,1,0.0343,0.739,0.000983,0.129,0.305,105.704,75Cc2encvSkQ5OnDgAfJaV,335257,4
0.324,0.331,2,-8.837,1,0.0328,0.837,3.57e-05,0.23,0.288,143.685,3d7EDEz4PLcXP9pufWVu6Y,182520,3
0.53,0.264,5,-18.16,0,0.038,0.552,0.694,0.133,0.489,90.048,3EtIraJEHVSbBvLw5msioH,224013,4
0.68,0.701,6,-10.36,0,0.036,0.316,4.72e-06,0.111,0.933,108.287,4JRem7xHp2l0kmUvt9zCKu,243280,4
0.595,0.451,9,-12.987,0,0.0288,0.0106,0.929,0.0962,0.779,133.671,0sZy1HE2aGBQABHfVRQ4jB,174187,4
0.368,0.722,7,-7.735,1,0.031,0.512,0.000285,0.865,0.385,89.005,5MXdUA6C6OfmDvhEzrCOZS,331467,4
0.441,0.421,2,-14.177,1,0.043,0.785,0.00102,0.0844,0.386,123.214,3ygE9LnUvGOPuLLvUgTYyZ,381233,4
0.365,0.698,0,-6.643,1,0.037,0.0349,7.85e-05,0.215,0.233,121.403,7Bl5Fqa2g1UFs2O1VJiKhb,259000,4
0.292,0.324,3,-11.996,1,0.0346,0.797,0.000473,0.12,0.384,176.631,5RgFlk1fcClZd0Y4SGYhqH,201373,3
0.671,0.71,9,-7.724,1,0.0356,0.0393,1.12e-05,0.0387,0.834,118.745,4bEb3KE4mSKlTFjtWJQBqO,193347,4
0.324,0.71,6,-6.545,1,0.0297,0.309,0.173,0.132,0.195,134.385,5j58jhAFzAy0keSuQYsQBn,532307,4
0.439,0.488,11,-14.464,1,0.0615,0.702,0.000339,0.16,0.629,93.017,76TZCvJ8GitQ2FA1q5dKu0,308520,4
0.36,0.501,7,-9.129,1,0.0258,0.0638,9.32e-05,0.172,0.324,74.807,63OQupATfueTdZMWTxW03A,264067,4
0.373,0.571,7,-9.186,0,0.0334,0.392,0.0476,0.126,0.656,161.874,4Lz33Oi0UQ6SECXsT80Tx2,331173,3
0.569,0.289,2,-14.711,1,0.0287,0.0156,0.678,0.0651,0.271,136.438,0ggoKUDPs75V5pMtlkUdbf,323027,4
0.581,0.28,4,-9.091,0,0.0381,0.936,1.56e-05,0.305,0.813,137.831,5GjPQ0eI7AgmOnADn1EO6Q,126533,4
0.63,0.697,6,-10.654,1,0.0311,0.189,0.000258,0.116,0.796,124.956,5yMXAaSvxo12QkYU75Ixv0,231933,4
0.534,0.251,10,-11.435,1,0.0263,0.918,0.791,0.108,0.414,94.459,6aTNryiPzosA8RMnNm2LGI,142431,4
0.389,0.745,3,-6.998,1,0.0384,0.777,0.00159,0.143,0.271,83.037,44BmNSqH9uZV5OfIjGcER3,214880,4
0.469,0.354,4,-10.533,1,0.0288,0.796,2.03e-05,0.113,0.383,121.785,0kE4EvT4xh7i7bg3iqL1ew,260800,4
0.711,0.362,3,-10.851,0,0.0381,0.272,0.0,0.127,0.616,117.287,1tqT6DhmsrtQgyCKUwotiw,194293,4
0.644,0.683,2,-14.454,1,0.0336,0.0962,0.0,0.252,0.903,112.894,27RqSO8dSs0P1zF0rld2wQ,268283,4
0.827,0.65,0,-8.795,1,0.0297,0.139,0.00926,0.13,0.648,120.007,5Vc3sWg2aDV6A1rNBrPxsj,246240,4
